"MDVP.Fo.Hz.","MDVP.Fhi.Hz.","MDVP.Flo.Hz.","MDVP.Jitter...","MDVP.Jitter.Abs.","MDVP.RAP","MDVP.PPQ","Jitter.DDP","MDVP.Shimmer","MDVP.Shimmer.dB.","Shimmer.APQ3","Shimmer.APQ5","MDVP.APQ","Shimmer.DDA","NHR","HNR","RPDE","DFA","spread1","spread2","D2","PPE"
-1.23990016021827,-0.975384998418254,-0.473372478995275,-0.532086092844063,-0.251197216806582,-0.448092570506149,-0.445949472873694,-0.448123386089643,-0.563293185061747,-0.578952060326386,-0.496515284257033,-0.528240924897649,-0.588754229409161,-0.496526170410874,-0.460195825096855,0.58343875158947,1.03084631450271,0.901181049452922,-0.375135748573021,-1.1710827028338,-0.844015816506371,-0.396645100841732
-0.933719160671263,-0.583381722632451,-0.351302874024733,-0.438635485977536,-0.134190862287508,-0.453069146564554,-0.351496034528078,-0.452774216979152,-0.645466339982466,-0.652322870256677,-0.729961874138434,-0.575848809606865,-0.412416600012695,-0.729889550324706,-0.365333912700049,0.243852277994322,0.876663825299461,-0.952171118736817,0.0681798632770706,-0.670276461572101,-1.00541662075359,0.086665360205654
-0.293290902901401,0.229381783704407,-0.759427405686834,-0.518923449847092,-0.398595348849197,-0.581920403742966,-0.511183432513993,-0.581996141882821,-0.776135414908801,-0.797673456510714,-0.782062656029312,-0.746406045847895,-0.616025714779101,-0.782074036112282,-0.405192088689396,0.736621779333142,0.63589209495134,-1.07991494281594,0.300743793060373,-0.188111066672854,-0.458508915386161,0.295311850795477
0.493846224832357,2.72439746878583,-0.820493374852637,-0.238697407326902,-0.400742966629851,-0.445254926830147,-0.430180887956299,-0.445282348531457,-0.784415365924762,-0.673811728155918,-0.869321530141969,-0.778126939463773,-0.600860216854507,-0.86949330399573,-0.291292800150176,0.780355417864026,-0.195667863416914,-0.956897363470151,0.844283540188144,1.87560838066819,1.33341429359622,0.66602293836522
-0.951599589615281,4.26313711007938,-0.456772176637392,-0.391189758844965,-0.202925483674899,-0.398651270575858,-0.349507544655453,-0.398324734524536,-0.608231010023638,-0.588312008805006,-0.600746714436402,-0.608459211887635,-0.510794609726494,-0.60075060410175,-0.398007055236528,0.567062576377561,0.331021228370359,-0.137899385185316,-0.31699360369937,-0.360549254888891,-0.803415837469084,-0.464712478650219
-0.242530598696972,1.31920443330414,-0.66263872729739,0.000815847245819876,0.00946410266365835,0.0466563275192441,0.00116428536441853,0.0465521825624759,-0.336595784881107,-0.333903455561135,-0.321050509711228,-0.298124754417586,-0.306036444685914,-0.321135638805034,-0.182651378437282,-0.214431867180473,0.729383093287338,0.0236926432133937,-0.00666460473666892,-0.671783220926701,-0.837003101721491,-0.166145995448467
-0.881248680315786,0.20107273501658,-0.393758036816525,-0.177056961596605,0.172650681543956,-0.222923075116389,0.00522646849509561,-0.22301390965807,-0.605562926546554,-0.594410485325879,-0.723383356298277,-0.521840859816774,-0.374346732903602,-0.723718180896042,-0.309658476213576,0.0280697241684001,1.57095856666759,-1.08771357661124,0.440533401612166,-0.246221735414905,-0.67548274859819,0.489192863855152
-0.82763668354681,-0.69302047256498,-0.511302209434842,0.132010867307085,0.378712853367922,0.189151615582826,-0.104807271437658,0.189021539016033,-0.157226621987222,-0.189845522716026,-0.126303029903964,-0.248002725016965,-0.196385750624923,-0.126464857586267,0.280339343698967,0.0732926095797133,1.15571015013187,-1.21560940592748,1.11915002104225,-0.173407163131224,0.104603151171514,0.0791537456873953
-1.12737920578555,-0.749991112726893,-0.473796525957647,-0.110146872732281,0.273637171612719,-0.0892037433421278,-0.10155742023542,-0.0891276113881707,-0.0334414160107289,-0.0647028795096252,-0.0715447764952216,-0.11223445167253,0.0188645659791091,-0.0715919878475726,-0.130697227497669,-0.136298783161549,0.93942524377424,0.209964829558484,0.403892093589902,0.722841925953447,-0.0903713344170889,0.27972384457888
-1.48809074173982,-0.847282315006867,-0.647179340586288,-0.186188170219347,0.460658839165565,-0.191667338231971,-0.0434587761597427,-0.191175759604274,-0.262223179103934,-0.29501700558384,-0.296829977439074,-0.2335348249547,-0.193169910156023,-0.296830503977213,-0.342020645208026,-0.0785322269457902,0.865093999693595,1.22230962442024,0.477633312858342,1.51951742962727,0.209395193509594,0.576584198253302
-1.05202168980339,-0.784010090238868,-0.228071719420738,-0.273064550233389,-0.0215187018574609,-0.260455458174513,-0.220299774479494,-0.260935554087534,-0.365035670976531,-0.39116939836349,-0.231108129403484,-0.450558163429419,-0.403529001424066,-0.231327308508938,-0.501990858514071,0.81584332294645,-0.535781765962967,1.71990399797311,0.266593193686027,0.348197225344755,-1.12935307708217,0.318106618578242
-0.766969964926289,-0.704674075634332,-0.0135197012018467,-0.389446150672519,-0.320054826706012,-0.614203733293812,-0.586855634594648,-0.614049249799062,-0.635292434601856,-0.634717263059695,-0.604699812831762,-0.752210152496707,-0.553343046426868,-0.60461012392371,-0.464607133746055,0.58694015973513,0.663464615509526,0.690184213565468,-0.575570341208618,0.413117859957986,-1.10316040498359,-0.69981821991812
0.0797317536493048,-0.184202732104997,-0.910089562067282,-0.469242448583949,-0.549075448949285,-0.447480069595088,-0.526850894431432,-0.446437187894094,-0.615651785178351,-0.612834630023504,-0.623954530652397,-0.644394555129918,-0.528032925358229,-0.623977919545495,-0.396980116652333,0.76844959513451,-0.446526895108765,-0.548406524879189,-0.620926561105343,-0.237690081304865,-0.880716456881076,-0.591272889022875
0.182323225240229,0.873979273503999,-0.756358528177122,-0.254437014356501,-0.268542524902828,-0.406789671501506,-0.329556393083162,-0.406781817983731,-0.740910772893987,-0.670531396652883,-0.819325406735347,-0.744407795382753,-0.505724109002651,-0.819012136127356,-0.247885567245694,0.689676243861593,-0.205245442877136,-1.21449956144833,0.584158986046598,0.429477769652623,0.244407816342474,0.228161691791278
-0.219175531027136,2.99551866654334,-0.894389860805255,0.00526759407084579,0.0652963919101966,-0.175695064488293,-0.166020638560437,-0.176095188703423,-0.632040176739015,-0.417754655424689,-0.800617382651256,-0.727217526381171,-0.55799155654448,-0.800412334141428,0.162349810207054,0.69849850122999,-0.440685278062517,-0.905497605266227,-0.0240111445658401,0.551325744050482,0.767912190289038,-0.150149374713637
-0.0602311539612367,1.673902012958,-0.746254288445975,0.141196426674937,0.0751479763525243,0.112409689953701,0.0742328713754053,0.112239489068121,-0.357236231369753,-0.30345661233042,-0.353826841625811,-0.336073482291594,-0.351306381012526,-0.353849893434497,0.0600448057396766,-0.215627146807806,0.393968131293538,-0.100496232978485,-0.149994418377678,-0.57973841867441,-0.507830230677381,-0.212480060094818
-0.0729482711654101,0.00177967969448099,-0.828014142575901,0.0611591274176893,-0.0435330857884012,0.130288475613349,0.106072293394905,0.130501046634643,-0.206955495262746,-0.219931327732767,-0.178715419823483,-0.124643397216836,-0.213323640219952,-0.178728204567741,-0.150912103998071,-0.730758945059848,1.13877983662784,0.299208080133077,-0.0384735453900148,-1.29296326745192,-1.32044751356874,-0.0327004320801568
-0.426936705329196,-0.400077159128031,-0.640183616766525,0.125936694744634,0.209678651995392,0.167982455484805,0.0546839464727806,0.167584827037834,-0.0415410348775367,-0.027331035723972,-0.0717662130402479,-0.10576662029941,0.0127707084507622,-0.0718256260126074,0.0163460432603282,-0.419314495711909,0.825160088414031,-0.351511663099096,0.289563931424537,-0.32397856674726,-0.279265446156201,0.0607053661327889
-0.881063204217358,-0.716645002026476,-0.38260422023755,-0.10212904856309,0.132383443686228,-0.0781918445548159,-0.129352605165896,-0.0789525957820868,0.249732872471785,0.307258592316122,0.0305595621113615,0.028714435570895,0.462902468127457,0.0305498780414882,-0.0111957665557944,-0.554330855668475,1.36707850211094,-0.426859868986252,0.194164921703447,0.14995922516492,-0.187307696416738,0.162552205405065
-1.02213641929754,-0.554988719511811,-0.236158341196356,-0.237839092220245,-0.07881277482588,-0.192817198109108,-0.190206933506032,-0.192839488876136,0.517082938638276,0.320689453635646,0.793371730738162,0.348828688607028,0.16476616849257,0.793053239617948,-0.387811731093652,0.313427916233001,-0.0044497036146464,1.28747258115714,-0.0464099706677843,1.31374664642935,-0.968485552391791,-0.094411777610321
-0.616402668352215,-0.634765680806469,0.0887481412018077,-0.323605285092015,-0.245559662217896,-0.60134463103993,-0.614010280493807,-0.60142355616039,-0.300035962753805,-0.321074232899689,-0.201236866276996,-0.529334798209759,-0.345460687096103,-0.201244334496217,-0.495325845401812,0.724201430965507,-0.577624587097589,1.0599351085278,-1.15544047923184,0.24775035576596,-0.714854408952363,-0.798460560340663
-0.741933475192482,-0.659840613271668,-0.0981862483560091,-0.399165948732725,-0.243773285352954,-0.597882831598857,-0.552900297549547,-0.597961877944216,-0.575887950364294,-0.575681918319949,-0.492456652028897,-0.702087515078404,-0.540418735334629,-0.492616088345435,-0.501007818335477,0.783197859295485,0.0356848075076425,0.784539328273191,-0.549088606673401,0.98541955754494,-0.137990600966175,-0.702877649917014
-0.160195273822826,0.0780503202734858,-0.871832483352158,-0.564332729067496,-0.550150976431296,-0.568543944820476,-0.555492891250978,-0.568668505056983,-0.683761206532058,-0.639424017704513,-0.804702156631213,-0.67717285990768,-0.402456535231576,-0.804716849726595,-0.40402249549925,0.805523936960803,-0.455949953941817,-0.846225401163898,-0.674467117301221,0.496132468820946,-0.0178416107226046,-0.601147548530447
1.40069360193642,0.701818687882902,-0.875900829899797,-0.103833024843073,-0.386447784212772,-0.113269517963233,-0.0968004515913763,-0.113353738641535,-0.575831037660611,-0.474287114419356,-0.535234654749025,-0.524049690142723,-0.605500385479564,-0.535246224147368,0.4504850671138,-0.134958147589622,-0.359736909488509,-0.952482259542439,-0.0375111866445769,-0.401309920474991,0.460694392920178,-0.617810385440069
