"MDVP.Fo.Hz.","MDVP.Fhi.Hz.","MDVP.Flo.Hz.","MDVP.Jitter...","MDVP.Jitter.Abs.","MDVP.RAP","MDVP.PPQ","Jitter.DDP","MDVP.Shimmer","MDVP.Shimmer.dB.","Shimmer.APQ3","Shimmer.APQ5","MDVP.APQ","Shimmer.DDA","NHR","HNR","RPDE","DFA","spread1","spread2","D2","PPE"
-0.717669712706632,-0.523425752816913,-0.458416498448165,0.510434789348107,0.790706510075731,0.628907785445059,0.219096405464078,0.628657979604979,-0.189154158424109,-0.177247851964196,-0.189000579889286,-0.275314070941621,-0.245083210820364,-0.189196558657904,0.265309705641878,0.0568501829314717,1.21754157953298,-1.66792254779087,0.421061190129893,0.389666644365187,1.11945679277891,0.341206073594667
0.134691804847239,0.124473603521308,-0.871465667991692,-0.305281062643778,-0.400867583664534,-0.271722221206537,-0.331985717393024,-0.272323855592438,-0.5444900837056,-0.465308545577333,-0.669941067151375,-0.524327962589591,-0.328979394893162,-0.669977506932801,-0.317056815993543,0.825978660742878,-1.03624880533352,0.099048842949814,-0.495419268907811,-0.17081701377785,0.208797456350857,-0.575962175397188
0.32086649838468,2.88391263984829,-0.903753083134632,-0.0118962056713908,-0.131562043075295,-0.22683935714005,-0.248326792149234,-0.227250100258823,-0.724603422546661,-0.537389527773595,-0.833846223342004,-0.782091151403262,-0.620770308044788,-0.833868501995469,0.0771268796012391,0.665060141941084,-0.406576200711264,-0.968332367139373,0.872998328699121,1.41993229224388,1.18188366023004,0.696207012934211
2.19282959629569,0.820896399642121,2.82264201111913,-0.352808244762601,-0.688043112006136,-0.174005899367239,-0.390129787992905,-0.17408612494346,-0.569505595367199,-0.519564296177511,-0.475138093753246,-0.554592458104579,-0.680454750188758,-0.474820535021173,-0.355210984982773,-0.0808841902124431,0.233558410513871,-1.28815354730156,-1.48605000835067,-0.664490641614188,-0.74866719174276,-1.22428396027213
-0.690688482809793,-0.612481910887631,0.000491004923762135,5.55668225537699,6.20416956813263,6.11016445335066,4.26739423062357,6.11119250327477,3.29167397216568,3.12375401855009,3.73438813088237,2.49771116675214,2.23515090270332,3.73442787380849,7.17427148822355,-2.94163303045626,1.66211864966236,-1.10693280955555,1.81970153726102,0.407293815382863,1.59153194947031,1.82435191976205
2.14117468797503,0.633163210686592,2.56394177193073,-0.818967006730823,-1.0039361931819,-0.7198694903316,-0.745333954391709,-0.721071595273524,-0.783220107894755,-0.760741705743306,-0.708562921838497,-0.755861525465088,-0.822665023888059,-0.708248163027651,-0.496977930640059,0.710843472395666,-0.647002399603987,-1.43073747439874,-1.20291131656503,-1.49183155706223,-0.0418655357793946,-1.15231271347017
1.16060120382964,0.158474552306411,1.8555088938192,-0.911786229246611,-1.0039361931819,-0.800738170474462,-0.861318988317843,-0.801940083700139,-1.06958694850238,-1.01218198380124,-1.08086074891114,-0.982912994016417,-0.996739840241985,-1.08087876469759,-0.596932286740481,2.43981038857063,-1.25070612456927,0.434328963632006,-1.84491188130024,-0.575144297118591,-2.18709292704214,-1.66901655363892
-0.949288475947828,-0.69721485882248,-0.262540270922568,-0.568585101660666,-0.400867583664534,-0.551135245200132,-0.517113206138608,-0.550835811756892,-0.778585944835071,-0.746226127835195,-0.770728726857096,-0.718295233180408,-0.716575174059429,-0.770743022622678,-0.497928956616789,0.923571634922122,-0.922892025872422,0.724891337152324,-0.382630891276818,-0.139130259217101,-0.954683869551742,-0.411566046758522
1.16731779153457,0.483597481898333,1.09930642717649,-0.759150174442859,-0.975218640347739,-0.77715147209946,-0.767081148252856,-0.776107094341635,-0.16381923783972,-0.278386886611724,-0.0900363731569279,-0.191143770350261,-0.237301573640299,-0.0897141951455326,-0.355210984982773,-0.272489514953214,-0.0101550996187235,-1.58468835842163,-0.411175072604817,-0.0706587714420997,0.508718385214297,-0.519030100729406
1.16944390533235,4.02917090496026,1.40007791003747,2.07286743735419,1.03501005847187,1.98249223816353,2.24128066971292,1.98128372670452,2.22681357172873,2.82613083205874,1.9191899945602,2.06024203651575,2.39093311115272,1.91953627315887,1.33708553965043,-1.55836911808238,-0.682195199432506,1.04107869124778,0.726376907451937,0.428875058726685,1.38032452700341,0.705968012703016
