"MDVP.Fo.Hz.","MDVP.Flo.Hz.","MDVP.Jitter.Abs.","MDVP.Shimmer","MDVP.Shimmer.dB.","Shimmer.APQ3","Shimmer.APQ5","MDVP.APQ","Shimmer.DDA","HNR","spread1","spread2","D2","PPE"
2.05616511865702,2.53243080808978,-0.935725429995294,-0.691570506727899,-0.65302372678977,-0.611856450018307,-0.644539166331997,-0.744881066788996,-0.611773865517184,0.485816333329114,-1.35955921122765,-1.70378155287605,-0.00133811831959557,-1.21869529605045
1.33624298884159,1.91429737947279,-0.446891015102433,-0.644795159898498,-0.652543546614276,-0.607313720560887,-0.607796407770502,-0.653606089742951,-0.607607661091363,0.168820053637819,-0.752068497559606,-0.559353446028745,0.282911287938086,-0.795247169211995
0.831111360203634,1.29935121935749,-0.613765840965908,-0.612327878970513,-0.611626280246522,-0.620410590026329,-0.554442011780538,-0.574811834793181,-0.620254910130927,0.615317996081948,-0.315157443635529,0.105131972039309,0.222489391458328,-0.414898434311406
1.19037909175304,1.36886745825886,-0.565140357353055,-0.23632869973633,-0.322846360661109,-0.183846434456913,-0.221432501936751,-0.304958308768822,-0.18368286825883,-0.203330345910829,0.135273602694993,-0.113542244853635,0.262851091656326,0.0516542023475789
1.13744927978412,0.163737305373124,-0.687841399562669,0.137633947789563,-0.0134015047310643,0.237919771291861,0.14356738631536,-0.017236035683845,0.237917618984641,-0.778679524776474,-0.0930666215014238,1.25956475019697,0.741879362488238,-0.0981920750982383
0.377286864579754,0.164441012803074,-0.328148024030884,0.375773385797636,0.180993092951234,0.277042557054932,0.394258226442705,0.513587224297903,0.277137281848863,-1.02686937508812,0.615336981191794,1.52180852861437,1.55578364521427,0.645623951097775
0.297475753304334,-0.212495812968297,0.0307459847112164,1.03046875585624,1.0752561666849,0.807178106980567,1.14857933315664,1.29618735311106,0.807346155682021,-1.65436029435508,1.38924705659421,1.67877989354346,2.63069528719695,1.63704068804043
0.773670377915647,0.979459655312444,1.31832987896329,1.78316016713472,2.17992178168348,1.42519332277094,1.95078772804286,2.40297587363252,1.42509769702911,-1.99074345185226,1.50310416058394,1.40721183354497,1.94496156210791,1.61611650625467
0.716268157338041,1.06846784868816,2.04315805308356,2.8844626304279,3.26723544614545,2.44012982775909,3.07628036957203,3.62708707225632,2.43982886770965,-2.47941621297449,2.39471045774582,1.90077346631988,2.38984654344064,2.7637619806486
-0.0624750779884456,-0.0315726345160592,4.88744535597129,3.79114452089475,3.85729270168211,3.88982689123793,3.38405092288194,3.60502477720138,3.890088416746,-2.84041855963555,2.32617342593712,1.16759178670829,1.38460455818558,2.6625859377242
2.2601344697674,2.75316912830009,-0.873781479739621,-0.577516975675814,-0.548963879652585,-0.476571514242048,-0.555685030911199,-0.663409060259769,-0.476678056095886,0.0286392769891292,-1.36501053012726,-0.757835280380705,-0.743616726105907,-1.19945281718111
1.73292553748456,2.23250069090187,-0.988736759556582,-0.754046726936425,-0.74533295148568,-0.737028466402302,-0.629997753227746,-0.767889020205656,-0.736718608998627,0.955992344253037,-1.42198507803482,-1.79678045461924,-0.632109666948289,-1.31225495211686
0.713422020843487,1.38457028854363,-0.688596136789596,-0.792642260075889,-0.763066805404044,-0.798834777686089,-0.722728606929279,-0.703404576564818,-0.799173968533044,1.10337821345415,-0.806119275433974,-0.250344141004944,-0.135741393896545,-0.78877597788409
1.11876440347277,0.196272704511882,-0.446256753034051,-0.453875201122043,-0.436216441018633,-0.409249127473666,-0.421617735250355,-0.495413888005947,-0.409265296536162,0.0452395001995402,-0.348308561660319,-0.268015223070099,0.281857205481176,-0.436223629753226
1.21747437543386,-0.70892707221461,-0.410114301961624,-0.483951302315564,-0.473252535255115,-0.417558985537912,-0.453940123393045,-0.529310573303378,-0.417739849282243,-0.335750278939228,-0.00748202267468378,-0.290663145402914,0.598833099729724,-0.206519203785447
0.721715059354793,-0.427254182150113,-0.398331533647797,0.302303010290537,0.154918323563567,0.309284483322837,0.311380361263553,0.333677351906036,0.309291295066404,-0.674478066856701,0.335852682927483,0.85532002863835,1.09112100483759,0.336406107700302
0.51009591678058,-0.908949791276638,-0.158121083784407,0.930037906563414,0.739183124117248,1.02298226426483,0.965751208528201,0.720080445332875,1.02303594199036,-1.51743193194126,0.497741143728101,1.25609501440503,1.8013483542077,0.476349279817599
0.429796942895455,-0.274209280464561,-0.265037431971764,1.90560476816812,1.65331276206531,2.05851734703405,2.0147330328709,1.4591713407746,2.05821214049821,-2.0151284603729,0.573358712648562,1.35596333314504,2.17826380514428,0.56761580704354
1.08079226150727,1.24554302515859,0.982146522752674,2.21290869471518,2.72734989678115,1.93966268843764,2.07849672553235,2.35234968996808,1.93993519726463,-1.5828617194138,0.753289200332866,0.516445253715579,1.40497114536959,0.748997710575622
0.0220970953148653,0.242113495428691,2.61107579461028,2.62914737468238,2.77801422813237,2.48335818538623,2.64314045594609,2.7332140898359,2.48345175176499,-1.99029166732403,1.87668818535631,1.04897038355062,1.1913089812564,2.17402823287575
2.18085447790745,2.06730609970403,-1.01716686580144,-0.939419793541091,-0.885216810337068,-0.896382499516518,-0.87152096793378,-0.906090944376496,-0.896393819013499,0.872159538101102,-1.36170430668177,-0.462124713215357,-1.15351478620091,-1.30460797017812
0.810367635423918,1.13463001981085,-0.97129759490178,-0.78821948005645,-0.761759210043092,-0.796010863917234,-0.723597331527599,-0.693645020565656,-0.796019664175383,1.01395822289918,-1.24502851218015,-1.8734291703152,-0.0934098044522454,-1.01919039495108
1.88802758419364,-0.317223945950877,-0.923282849647997,-0.305386373642815,-0.350312501330298,-0.191260302947818,-0.319793112432545,-0.476062628383513,-0.190982459823353,0.453601676314311,-1.01816298919171,-0.688038324682047,-0.322467266182202,-0.951853611261383
0.882017091147957,-0.761481561552358,0.164585940927045,-0.40543884954219,-0.256481360932992,-0.372997171453337,-0.385349486646926,-0.456268980393675,-0.373170805289973,-0.451188604171703,-0.980154949458796,-0.673150616714417,1.1085361126015,-0.917858870797595
1.13387237037198,-0.719073236053092,-0.259902930187172,-0.0408874052716979,-0.0689156814918756,0.115211998192155,-0.0446781978482104,-0.249943182930243,0.115046947478581,-0.308412680512255,-0.309216206306399,-0.282459400155324,0.819123453681944,-0.325864489956808
0.239204158838052,-0.81769238810529,-0.400805296267871,0.663653804952481,0.453393246351452,0.560774955466073,0.625598323368275,1.06914405497173,0.560848273856994,-0.260820635119056,0.697923302827635,0.139229046918532,0.761594955632695,0.664533049206526
0.360854893959649,-0.518782079220137,-0.306511920430663,1.46710370804951,1.29475088380606,1.58981195320516,1.47662741408859,1.19089338622745,1.58974808182108,-1.01512519365127,0.199542957956998,0.397747021977731,0.86463416155845,0.176475210022772
0.559143759645981,-0.32725646893088,-0.314832927109935,2.19202455089959,1.95810743157288,2.4463737224404,2.16935272986254,1.51389305074489,2.44606992339634,-1.21174792460452,-0.165157366423666,0.498613572763601,0.835098078200071,-0.217720823491215
-0.155628370595032,-0.0833956596765307,0.986584189823387,1.89382795328835,1.80485170967946,1.93985681047422,1.98738667563201,1.52260300761481,1.93981937620632,-1.16277849455442,0.799726201491194,0.63164507104599,0.551166766613038,0.924502236832745
-0.741972934212387,-0.477335990682749,2.36146893471292,1.83951318036819,1.67235638918731,1.84556067679051,1.97697732474656,1.60276113593926,1.84557770723866,-1.37417985463907,1.63421618660675,0.429331668171777,0.389956431649461,1.95055132829148
1.11108176244323,1.79934391137927,-0.989660965278574,-1.00949583726824,-0.963793560923841,-1.01629492488749,-0.92172435796666,-0.949702497576389,-1.01646706068399,2.01842619868838,-1.67832979479677,-0.628511673062415,-2.14897081166163,-1.50609587404462
1.11748068345801,1.76717979326674,-0.974976895562893,-0.983078013132802,-0.939131896048877,-0.999525501109734,-0.897417673624776,-0.906910617345164,-0.999395168280044,2.12402072849787,-1.86968306536373,-0.66982020650733,-0.255483174889041,-1.5899368046553
1.61495584330376,-0.24520737473518,-0.975070127644449,-0.595159927923301,-0.610519830121027,-0.574806942471972,-0.449446612248575,-0.641125861786112,-0.574726494039743,0.823705108930615,-1.41839052936096,-2.01254865833022,-0.208087758158571,-1.21120180233327
1.11587304259175,-0.900386760094886,-0.278517442483383,-0.276945272286604,-0.174218485053273,-0.194603778038825,-0.267555326722442,-0.428139739630448,-0.194570417577787,-0.594174057087826,-1.06608918562031,-0.554532238159698,-0.368258548911142,-0.986417376780899
0.695018076901259,-0.264540389218688,-0.361982657115551,-0.216557600670805,-0.189858505581442,-0.150992743015119,-0.19945991452301,-0.296424972779515,-0.151051228765559,-0.228094547802812,-0.558685452475563,-0.620725921755752,0.231248975363619,-0.638107245128031
0.226186122570251,0.30239350253727,-0.590729316657804,0.322499849644876,0.250821565013705,0.415366897886457,0.293896598948708,0.170898548943126,0.415273587548925,-0.147907383250248,-0.650773896756607,-0.74095250012327,0.274649929782374,-0.623078625514761
-0.125010981996103,0.44496386549077,-0.379768839909996,0.666059422174196,0.538667335462604,0.822026717957709,0.613991658085042,0.407293848289791,0.822308753288314,-0.649884437998541,-0.24472650733968,-1.54424430399084,-0.114984380998496,-0.225240228405987
-0.0486452298891243,-0.883318595522348,-0.368260871696398,1.5654201449958,1.7861677685926,1.75144535794881,1.64178400725605,1.16374992940467,1.75175420019154,-0.251657516585302,-0.404557344641865,-0.601713439612849,-0.720674694470647,-0.481157337097812
-0.936761261370322,-0.291722411493773,-0.0893294106520278,1.43633397850694,1.22933720047241,1.50673804743526,1.46990396785603,1.20050034173957,1.50703689238487,-1.00283356740911,0.0764244102549087,0.912018846793991,0.121848770087538,0.058078261858474
-0.837409534613902,-0.0875845892284516,1.17490241789659,1.509108220724,1.48676647276717,1.44171671622338,2.0565873001312,0.985182953106323,1.44173565815119,-0.464541480611321,1.45359133624533,1.29487247231317,0.170431665181715,1.79494513322758
-0.00870391868654951,0.450253375771413,-0.97440866843355,-1.0231602302535,-0.961503539351171,-1.06472900692301,-0.988177526244445,-0.872533609455554,-1.06482328394235,1.69267755292144,-1.16122878824755,-0.739785645032516,-0.581284702742282,-1.127131311509
-0.0894164519000104,-0.887483960002815,-0.686317574474251,-0.968837031946702,-0.894825406712916,-1.01887512396717,-0.929859915647529,-0.823235572156425,-1.01858114266203,1.09237893907615,-1.09357152307755,-1.61557821367638,-0.958772319608277,-1.0261543345798
0.0219402758173402,-0.169560189105483,-0.571148631225925,-0.618039477337665,-0.595335637466891,-0.622572336926489,-0.553526087860367,-0.578645291108919,-0.622421919999291,0.586615351528105,-0.821652399218268,-1.23270455307118,-0.577770166286572,-0.820778355959735
-0.102965094440876,0.643964640822382,-0.557504756656699,-0.342521789032175,-0.343575960187259,-0.332608757874801,-0.286105041019409,-0.312190920252821,-0.33265075669125,0.266052526653179,-0.53750366983589,-1.01021314538045,-0.388940550595832,-0.617442234818156
-0.1145254389476,-0.220779790276852,-0.337020958332923,-0.0575710871389521,-0.109194654175092,-0.00392562896373887,-0.0187260898906724,-0.11760649781182,-0.00395484717243484,-0.202111074432368,-0.349697387039385,-1.02729039452218,-0.610442790941634,-0.364641942618237
0.071056304674331,-1.04431898059652,-0.620175858167236,0.394166934544645,0.147438328321179,0.491889940636331,0.422249405760044,0.207750813315963,0.491593450354039,0.0212938243530561,-0.489684361344513,-0.523395122481404,-0.620187618985501,-0.482218471280702
-0.211424216938634,-1.1362404368801,0.636780876576942,1.27905026751283,1.04254808441256,1.63683112075925,0.556686811284878,0.641552933232908,1.63652545738705,-0.220503961792905,-0.320890494216867,-1.0547374737047,-0.665260793325242,-0.437034354465906
-0.4458829571824,-1.12693063901556,0.70333435005103,1.06827313964862,1.02771083150465,1.17288309289989,0.590061124334433,0.784930597909822,1.17289549967233,-0.739628944039757,0.417307537984527,-0.0101550507459617,0.620930004602141,0.379039188442085
