"MDVP.Fo.Hz.","MDVP.Flo.Hz.","MDVP.Jitter.Abs.","MDVP.Shimmer","MDVP.Shimmer.dB.","Shimmer.APQ3","Shimmer.APQ5","MDVP.APQ","Shimmer.DDA","HNR","spread1","spread2","D2","PPE"
-0.267732526362569,0.368036204799704,-0.687672992684705,-0.88499606216694,-0.838276415104616,-0.894447297313763,-0.849508276925256,-0.771244157172077,-0.89462254309339,1.05168520361212,-0.992890744185252,-0.546838383040493,-0.949002029632149,-0.894029438918301
-0.698906292645379,0.0282802251551497,-0.284641597612791,-0.486584165582165,-0.492725600831867,-0.412531190544184,-0.673001685632651,-0.458660224209801,-0.412469383936267,0.63703191831132,-0.915225170821393,0.361422713678008,-0.912204837140315,-0.889190222764318
-0.3098692676344,-0.471406630180383,-0.411922494344463,-0.584209545212653,-0.563062788097612,-0.608366519750621,-0.666485825089189,-0.454338322964859,-0.608378688657618,0.820454363481965,-1.12664186330361,0.70801484852389,-0.127327409565296,-1.1007825024051
-0.0764906749673209,0.400802981831216,-0.688021757827702,-0.786763302498104,-0.747447825874756,-0.837542728237857,-0.769548625485627,-0.674423528017038,-0.837612999466587,0.779799902457081,-0.739324040079862,-0.132249606315879,0.102021000032394,-0.869948677057151
0.927092270907752,1.39018297478736,-0.469915390753971,-0.513099951933972,-0.532354397249012,-0.504528742041511,-0.449169538929522,-0.512982104238665,-0.504459815127032,0.317466199713078,-0.0591199960420771,-0.0806683401413183,0.229675367760513,-0.114814433325603
0.879987648533989,1.48542460019311,-0.620262450057303,-0.730759737958496,-0.713318944798415,-0.734025024160163,-0.676837280224017,-0.667033449298944,-0.734189303409573,0.844608924624895,-0.649517364779955,-0.111004641786517,0.009148576180671,-0.711721988060299
1.30380325484561,1.75520763102169,-0.997255614214126,-0.996229981225421,-0.951106672659176,-1.00023152013607,-0.909408584785774,-0.933988946728691,-1.00036881613195,1.90342092491695,-1.69630993564269,-0.587953419410932,-1.53848794989333,-1.50027488715532
2.15101140525223,2.61846673277244,-0.912282643596793,-0.669830768488241,-0.625233989557573,-0.577424002945986,-0.639293396376535,-0.733229330329232,-0.577413653616105,0.274671546515979,-1.34690528652121,-1.17303686224187,-0.451460821152865,-1.21766761452252
-0.010653562755012,0.447725451347642,-0.975085742328441,-1.02339830191159,-0.961712665288152,-1.06524881366383,-0.988599826053295,-0.872137853331515,-1.06534547116697,1.69391917144983,-1.15864112603863,-0.740319882203858,-0.576725005681162,-1.12565626419188
0.173869353043944,-0.861776537625155,-0.406086618292538,-0.632949564144858,-0.593395637420184,-0.763996776031564,-0.616341948435724,-0.372964069857586,-0.763694416907788,0.859769019788437,-0.872355634130109,-0.208805478012593,-1.09163053859769,-0.793970794277465
0.10394293029339,-0.860815133369058,-0.400276201870783,-0.5466760614927,-0.464342076230072,-0.670248421008522,-0.527132432026501,-0.332353626469388,-0.670256414867639,0.817401260553554,-0.499790902176083,-0.18230326943055,0.174371154785169,-0.569178055654115
-0.814471913653714,-0.319639536715715,-0.26064730018208,-0.797385467813301,-0.771643945372189,-0.840536529237938,-0.805699631096529,-0.679907983084149,-0.840226458698481,0.704989927971763,-0.403181830120471,-0.191485668640616,0.397248098359957,-0.403553353300699
-0.142263974773174,0.504912642218982,-0.401068355119098,-0.711499253756424,-0.698859271568921,-0.724474252857472,-0.669567614540825,-0.593641130035767,-0.724641743379367,0.319656489346658,-0.0217572975945795,0.0333765592631643,1.00553557864739,-0.12765427126993
1.16240565309103,1.06419269510638,-0.954893223784216,-0.178913850269169,-0.28804034383084,-0.106793266566394,-0.203117913476045,-0.250303130773755,-0.106486836153012,-0.250730938191016,-0.4151009594112,-0.0859792224980247,0.497764750871343,-0.519069168624379
